Summary,Issue key,Issue id,Issue Type,Status,Project key,Project name,Project type,Project lead,Project lead id,Project description,Priority,Resolution,Assignee,Assignee Id,Reporter,Reporter Id,Creator,Creator Id,Created,Updated,Last Viewed,Resolved,Due date,Votes,Description,Environment,Watchers,Watchers,Watchers Id,Watchers Id,Original estimate,Remaining Estimate,Time Spent,Work Ratio,Σ Original Estimate,Σ Remaining Estimate,Σ Time Spent,Security Level,Inward issue link (Cloners),Outward issue link (Cloners),Inward issue link (Issue split),Outward issue link (Issue split),Outward issue link (Issue split),Inward issue link (Polaris datapoint issue link),Inward issue link (Polaris datapoint issue link),Inward issue link (Polaris datapoint issue link),Outward issue link (Polaris datapoint issue link),Outward issue link (Polaris datapoint issue link),Inward issue link (Polaris issue link),Inward issue link (Polaris issue link),Inward issue link (Polaris issue link),Inward issue link (Polaris issue link),Outward issue link (Polaris issue link),Inward issue link (Relates),Outward issue link (Relates),Attachment,Attachment,Custom field (AIS - Acceptance Criteria),Custom field (AND Theme),Custom field (ANDi Contact(s)),Custom field (ANDi Level),Custom field (ANDi Role & Level),Custom field (Ability to reproduce),Custom field (Acceptance Criteria),Custom field (Acceptance Criteria),Custom field (Acceptance Criteria),Custom field (Acceptance Criteria),Custom field (Acceptance Criteria),Custom field (Acceptance Criteria),Custom field (Acceptance Criteria),Custom field (Acceptance Criteria),Custom field (Acceptance Criteria),Custom field (Acceptance Criteria),Custom field (Acceptance Criteria),Custom field (Acceptance Criteria),Custom field (Acceptance Criteria),Custom field (Acceptance Criteria ),Custom field (Acceptance Criteria ),Custom field (Acceptance crietera),Custom field (Ada End Date),Custom field (Affected services),Custom field (Assumptions ),Custom field (Baseline for primary metric),Custom field (Bid Documentation Link),Custom field (Bid Stage),Custom field (Billable),Custom field (Blocked reason),Custom field (Buddy),Custom field (Business Value),Custom field (Campus Start Date),Custom field (Category),Custom field (Change completion date),Custom field (Change reason),Custom field (Change risk),Custom field (Change start date),Custom field (Change type),Custom field (Checklist Completed),Custom field (Checklist Content YAML),Custom field (Checklist Progress),Custom field (Checklist Progress %),Custom field (Checklist Text),Custom field (Checklist Text (view-only)),Custom field (Club),Custom field (Club Vision),Custom field (Club Vision),Custom field (Comments),Custom field (Commercials),Custom field (Commericals),Custom field (Community),Custom field (Community),Custom field (Company size),Custom field (Confidence Level Score),Custom field (Content type),Custom field (Create wireframe),Custom field (Deadline),Custom field (Deadline),Custom field (Definition of Done),Custom field (Definition of Done),Custom field (Definition of Done (DOD)),Custom field (Definition of Done (DOD)),Custom field (Definition of Done (DOD)),Custom field (Definition of Ready),Custom field (Delivery progress),Custom field (Delivery status),Custom field (Department),Custom field (Dependencies),Custom field (Dependencies),Custom field (Dependencies),Custom field (Dependent Story),Custom field (Design),Custom field (Designs),Custom field (Designs ready),Custom field (Desired result),Custom field (Desktop Design),Custom field (Development),Custom field (DoD),Custom field (DoD),Custom field (DoR),Custom field (DoR),Custom field (Due by date),Custom field (Due by date),Custom field (Effort),Custom field (Email),Custom field (End date),Custom field (Engagement End Date),Custom field (Engagement Start Date),Custom field (Epic Color),Custom field (Epic Name),Custom field (Epic Status),Custom field (Estimated Time),Custom field (Estimation),Custom field (Exp. Primary KPI),Custom field (Experiment Name),Custom field (Experiment Name/Key),Custom field (Experiment Split),Custom field (GSDT: Contentful Information),Custom field (GSDT: User Story),Custom field (Gladys Lens - ANDi),Custom field (Gladys Lens - ANDi),Custom field (Gladys Lens - Client),Custom field (Gladys Lens - Client),Custom field (Gladys Lens - Client),Custom field (Gladys Lens - Club),Custom field (Gladys Lens - Club),Custom field (Gladys Lens - Commercials),Custom field (Gladys Lens - Commercials),Custom field (Goal impact),Custom field (Guild),Custom field (Guild),Custom field (Guild),Custom field (Guild),Custom field (Guild),Custom field (Hiring department),Custom field (Hiring manager),Custom field (Hypothesis / Objective),Custom field (I would like to),Custom field (ILab Zone),Custom field (Idea archived),Custom field (Idea archived on),Custom field (Impact),Custom field (Impact score),Custom field (Impact vs. effort),Custom field (Insights),Custom field (Insights impact),Custom field (Interview Date),Custom field (Issue color),Custom field (Job role),Custom field (KM - Controls + Support),Custom field (KM - How?),Custom field (KM - Inputs + Pre-conditions),Custom field (KM - Outputs + Post-conditions),Custom field (KM - Role - Accountabilities),Custom field (KM - Role - Experience),Custom field (KM - Role - Responsibilities),Custom field (KM - Role - Skills),Custom field (KM - Roles + Resources),Custom field (KM - What?),Custom field (KM - Why?),Custom field (KX - Description),Custom field (Last Worked on ),Custom field (Learning & Challenges),Custom field (Learning & Challenges),Custom field (Learning & Challenges),Custom field (Learning & Challenges),Custom field (Learning & Challenges),Custom field (Learning & Challenges),Custom field (Learning Goal),Custom field (Learnings & Challenges),Custom field (Link to figma),Custom field (Link to storyboard/supporting media),Custom field (Linked issues),Custom field (Links to Designs),Custom field (Location),Custom field (Locked forms),Custom field (Magic Story Points),Custom field (Mobile Design),Custom field (Murray Client),Custom field (Murray Client),Custom field (Murray Squad),Custom field (Murray Squad Lead),Custom field (Newton Client),Custom field (Newton Squad),Custom field (Next Engagement Start Date),Custom field (Number of unique visitors),Custom field (OKR Related to),Custom field (Open forms),Custom field (Opportunity value),Custom field (Persona),Custom field (Phone number),Custom field (Product Affected),Custom field (Product Value Score),Custom field (Product area),Custom field (Project Name),Custom field (Project overview key),Custom field (Project overview status),Custom field (Project start),Custom field (Project target),Custom field (Projected MDE),Custom field (Proposed ANDis),Custom field (Public description),Custom field (Publication date),Custom field (Questions ),Custom field (Rank),Custom field (Reference),Custom field (Release Version),Custom field (Release Version),Custom field (Release Version),Custom field (Release Version),Custom field (Request For Change),Custom field (Request For Change),Custom field (Request Type),Custom field (Request language),Custom field (Request participants),Custom field (Required sample size),Custom field (Resolution),Custom field (Resolution),Custom field (Response Length),Custom field (RnD),Custom field (Roadmap),Custom field (Role Type),Custom field (Run time),Satisfaction rating,Custom field (Satisfaction date),Custom field (Score),Custom field (Session Date),Custom field (Short description),Custom field (So that),Custom field (Spec ready),Custom field (Sponsor),Sprint,Custom field (Squad),Custom field (Squad),Custom field (Squad Lead),Custom field (Start date),Custom field (Start date),Custom field (Steps to Replicate),Custom field (Story Points),Custom field (Story Points),Custom field (Story Points),Custom field (Story Who),Custom field (Story point estimate),Custom field (Story point estimate),Custom field (Story point(s)),Custom field (Story points),Custom field (Structure),Custom field (Submitted forms),Custom field (Subproject),Custom field (Subproject),Custom field (Supporting Data),Custom field (T-Shirt Size),Custom field (T-Shirt Size),Custom field (T-Shirt Size),Custom field (T-shirt Size),Custom field (T-shirt Size Estimation),Custom field (TD Due By),Custom field (TShirt Size),Custom field (Target end),Custom field (Target start),Custom field (Task),Custom field (Task Type),Custom field (Tasks),Custom field (Team),Custom field (Team),Custom field (Tee-shirt sizing),Custom field (Template),Custom field (Test),Custom field (Theme),Custom field (Timebox),Custom field (Total forms),Custom field (Updates),Custom field (Upskilling),Custom field (Upskilling),Custom field (User Story),Custom field (Value),Custom field (Value to SH),Custom field (Vulnerability),Custom field (Website),Custom field ([CHART] Date of First Response),Custom field ([CHART] Time in Status),Custom field (uuid),Comment,Comment,Parent,Parent summary,Status Category,Status Category Changed
DB Connection from Python,ARS-24,71903,Story,To Do,ARS,AI Readiness survey,software,Inês Abreu,6177c07cf6da6a006af93d7b,,Medium,,PAOLO BRUNASTI,6347d09a5efe6ce125d88f6f,PAOLO BRUNASTI,6347d09a5efe6ce125d88f6f,PAOLO BRUNASTI,6347d09a5efe6ce125d88f6f,06/May/24 9:01 AM,06/May/24 9:44 AM,06/May/24 9:19 AM,,,0,,,PAOLO BRUNASTI,,6347d09a5efe6ce125d88f6f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2|i044j3:f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71899,Back End for Survey,To Do,06/May/24 9:01 AM
Model BE DB,ARS-23,71902,Story,IN REVIEW (pls tag reviewer),ARS,AI Readiness survey,software,Inês Abreu,6177c07cf6da6a006af93d7b,,Medium,,PAOLO BRUNASTI,6347d09a5efe6ce125d88f6f,PAOLO BRUNASTI,6347d09a5efe6ce125d88f6f,PAOLO BRUNASTI,6347d09a5efe6ce125d88f6f,06/May/24 9:01 AM,08/May/24 12:52 PM,08/May/24 12:19 PM,,,0,,,PAOLO BRUNASTI,,6347d09a5efe6ce125d88f6f,,,,,,,,,,,,,,,,,,,,,,,,,,ARS-47,08/May/24 12:21 PM;6347d09a5efe6ce125d88f6f;ARS-db-schema.sql;https://anddigitaltransformation.atlassian.net/rest/api/3/attachment/content/23665,08/May/24 12:21 PM;6347d09a5efe6ce125d88f6f;er_model.png;https://anddigitaltransformation.atlassian.net/rest/api/3/attachment/content/23666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2|i044j1:o,,,,,,,,,,,,,,,,,,,,,,,,,,,ARS Sprint 1,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"08/May/24 12:21 PM;6347d09a5efe6ce125d88f6f;In attach the ER diagram and the SQL DDL of the corresponding tables.



[^ARS-db-schema.sql]



!er_model.png|width=1446,height=1095,alt=""er_model.png""!",,71899,Back End for Survey,In Progress,06/May/24 10:46 AM
Define BE architecture,ARS-22,71901,Story,In Progress,ARS,AI Readiness survey,software,Inês Abreu,6177c07cf6da6a006af93d7b,,Medium,,PAOLO BRUNASTI,6347d09a5efe6ce125d88f6f,PAOLO BRUNASTI,6347d09a5efe6ce125d88f6f,PAOLO BRUNASTI,6347d09a5efe6ce125d88f6f,06/May/24 8:59 AM,06/May/24 10:46 AM,06/May/24 9:19 AM,,,0,,,PAOLO BRUNASTI,,6347d09a5efe6ce125d88f6f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2|i044j1:m,,,,,,,,,,,,,,,,,,,,,,,,,,,ARS Sprint 1,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71899,Back End for Survey,In Progress,06/May/24 10:46 AM
Create GitHub repository for BE,ARS-21,71900,Subtask,Done,ARS,AI Readiness survey,software,Inês Abreu,6177c07cf6da6a006af93d7b,,Medium,Done,PAOLO BRUNASTI,6347d09a5efe6ce125d88f6f,PAOLO BRUNASTI,6347d09a5efe6ce125d88f6f,PAOLO BRUNASTI,6347d09a5efe6ce125d88f6f,06/May/24 8:57 AM,06/May/24 4:41 PM,06/May/24 4:41 PM,06/May/24 4:41 PM,,0,,,PAOLO BRUNASTI,,6347d09a5efe6ce125d88f6f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2|i044wc:,,,,,,,,,,,,,,,,,,,,,,,,,,,ARS Sprint 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13260_*:*_1_*:*_14091591_*|*_13261_*:*_1_*:*_0_*|*_13259_*:*_1_*:*_13778815,,,,71897,Create Repository,Done,06/May/24 4:41 PM
Back End for Survey,ARS-20,71899,Epic,To Do,ARS,AI Readiness survey,software,Inês Abreu,6177c07cf6da6a006af93d7b,,Medium,,PAOLO BRUNASTI,6347d09a5efe6ce125d88f6f,PAOLO BRUNASTI,6347d09a5efe6ce125d88f6f,PAOLO BRUNASTI,6347d09a5efe6ce125d88f6f,06/May/24 8:56 AM,06/May/24 9:48 AM,08/May/24 9:04 AM,,,0,,,PAOLO BRUNASTI,,6347d09a5efe6ce125d88f6f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,ghx-label-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2|i044w4:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To Do,06/May/24 8:56 AM
Create NUXT -Vue2 project FE,ARS-19,71898,Story,Done,ARS,AI Readiness survey,software,Inês Abreu,6177c07cf6da6a006af93d7b,,Medium,Done,Juan Solano,633409fea84c7f79c38738eb,Juan Solano,633409fea84c7f79c38738eb,Juan Solano,633409fea84c7f79c38738eb,06/May/24 8:54 AM,06/May/24 4:04 PM,08/May/24 12:54 PM,06/May/24 4:04 PM,,0,Generate the project with NUXT and Vue2,,Juan Solano,,633409fea84c7f79c38738eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2|i044j1:i,,,,,,,,,,,,,,,,,,,,,,,,,,,ARS Sprint 1,,,,,,,,,,,,3.0,,,"{panel:bgColor=#e3fcef}
*GOAL*

*As a…*

*I want…*

*So that…*
{panel}

{panel:bgColor=#eae6ff}
*SCOPE*

In scope:

* 

Out of scope:

* 
{panel}

{panel:bgColor=#deebff}
*ACCEPTANCE CRITERIA*

+*Scenario 1*+

*Given…*

*When…*

*Then…*
{panel}

{panel:bgColor=#fffae6}
*TECH CONSIDERATIONS*

* 
{panel}

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13260_*:*_1_*:*_20067076_*|*_13261_*:*_1_*:*_0_*|*_13259_*:*_1_*:*_5707352,,,,,,Done,06/May/24 4:04 PM
Create Repository,ARS-18,71897,Story,Done,ARS,AI Readiness survey,software,Inês Abreu,6177c07cf6da6a006af93d7b,,Medium,Done,PAOLO BRUNASTI,6347d09a5efe6ce125d88f6f,Juan Solano,633409fea84c7f79c38738eb,Juan Solano,633409fea84c7f79c38738eb,06/May/24 8:47 AM,06/May/24 4:32 PM,06/May/24 12:46 PM,06/May/24 4:32 PM,,0,Generate the repository for the AI readiness survey codebase. Alignment on using Gitlab or Github,,Juan Solano,,633409fea84c7f79c38738eb,,,,,,,,,,,,,,,,,,,,ARS-37,ARS-38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2|i044j1:k,,,,,,,,,,,,,,,,,,,,,,,,,,,ARS Sprint 1,,,,,,,,,,,,3.0,,,"{panel:bgColor=#e3fcef}
*GOAL*

*As a…*

*I want…*

*So that…*
{panel}

{panel:bgColor=#eae6ff}
*SCOPE*

In scope:

* 

Out of scope:

* 
{panel}

{panel:bgColor=#deebff}
*ACCEPTANCE CRITERIA*

+*Scenario 1*+

*Given…*

*When…*

*Then…*
{panel}

{panel:bgColor=#fffae6}
*TECH CONSIDERATIONS*

* 
{panel}

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13260_*:*_1_*:*_20721713_*|*_13261_*:*_1_*:*_0_*|*_13259_*:*_1_*:*_7187734,,,,71911,Infrastructure,Done,06/May/24 4:32 PM
Generate Content Types GraphQL Queries,ARS-17,71849,Story,To Do,ARS,AI Readiness survey,software,Inês Abreu,6177c07cf6da6a006af93d7b,,Medium,,,,Juan Solano,633409fea84c7f79c38738eb,Juan Solano,633409fea84c7f79c38738eb,03/May/24 10:29 AM,06/May/24 9:24 AM,06/May/24 8:43 AM,,,0,,,Juan Solano,,633409fea84c7f79c38738eb,,,,,,,,,,,,,,,,,,,,,,,,ARS-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2|i044j3:i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{panel:bgColor=#e3fcef}
*GOAL*

*As a…*

*I want…*

*So that…*
{panel}

{panel:bgColor=#eae6ff}
*SCOPE*

In scope:

* 

Out of scope:

* 
{panel}

{panel:bgColor=#deebff}
*ACCEPTANCE CRITERIA*

+*Scenario 1*+

*Given…*

*When…*

*Then…*
{panel}

{panel:bgColor=#fffae6}
*TECH CONSIDERATIONS*

* 
{panel}

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To Do,03/May/24 10:29 AM
Contentful Content Modeling,ARS-16,71848,Story,In Progress,ARS,AI Readiness survey,software,Inês Abreu,6177c07cf6da6a006af93d7b,,Medium,,Juan Solano,633409fea84c7f79c38738eb,Juan Solano,633409fea84c7f79c38738eb,Juan Solano,633409fea84c7f79c38738eb,03/May/24 10:28 AM,07/May/24 2:07 PM,06/May/24 9:59 AM,,,0,,,Juan Solano,,633409fea84c7f79c38738eb,,,,,,,,,,,,,,,,,,,,,,,,ARS-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2|i044j1:l,,,,,,,,,,,,,,,,,,,,,,,,,,,ARS Sprint 1,,,,,,,,,,,,5.0,,,"{panel:bgColor=#e3fcef}
*GOAL*

*As a…*

*I want…*

*So that…*
{panel}

{panel:bgColor=#eae6ff}
*SCOPE*

In scope:

* 

Out of scope:

* 
{panel}

{panel:bgColor=#deebff}
*ACCEPTANCE CRITERIA*

+*Scenario 1*+

*Given…*

*When…*

*Then…*
{panel}

{panel:bgColor=#fffae6}
*TECH CONSIDERATIONS*

* 
{panel}

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Progress,07/May/24 2:07 PM
Contentful Integration FE,ARS-15,71847,Story,In Progress,ARS,AI Readiness survey,software,Inês Abreu,6177c07cf6da6a006af93d7b,,Medium,,Juan Solano,633409fea84c7f79c38738eb,Juan Solano,633409fea84c7f79c38738eb,Juan Solano,633409fea84c7f79c38738eb,03/May/24 10:26 AM,08/May/24 9:32 AM,08/May/24 12:54 PM,,,0,,,Juan Solano,,633409fea84c7f79c38738eb,,,,,,,,,,,,,,,,,,,,,,,,ARS-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2|i044j1:ki,,,,,,,,,,,,,,,,,,,,,,,,,,,ARS Sprint 1,,,,,,,,,,,,3.0,,,"{panel:bgColor=#e3fcef}
*GOAL*

*As a…*

*I want…*

*So that…*
{panel}

{panel:bgColor=#eae6ff}
*SCOPE*

In scope:

* 

Out of scope:

* 
{panel}

{panel:bgColor=#deebff}
*ACCEPTANCE CRITERIA*

+*Scenario 1*+

*Given…*

*When…*

*Then…*
{panel}

{panel:bgColor=#fffae6}
*TECH CONSIDERATIONS*

* 
{panel}

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Progress,08/May/24 9:32 AM
Set up Contentful Account,ARS-14,71845,Story,Done,ARS,AI Readiness survey,software,Inês Abreu,6177c07cf6da6a006af93d7b,,Medium,Done,Juan Solano,633409fea84c7f79c38738eb,Juan Solano,633409fea84c7f79c38738eb,Juan Solano,633409fea84c7f79c38738eb,03/May/24 10:22 AM,07/May/24 11:32 AM,08/May/24 12:54 PM,07/May/24 11:32 AM,,0,,,Juan Solano,,633409fea84c7f79c38738eb,,,,,,,,,,,,,,,,,,,,,,,,ARS-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2|i044j1:,,,,,,,,,,,,,,,,,,,,,,,,,,,ARS Sprint 1,,,,,,,,,,,,2.0,,,"{panel:bgColor=#e3fcef}
*GOAL*

*As a…*

*I want…*

*So that…*
{panel}

{panel:bgColor=#eae6ff}
*SCOPE*

In scope:

* 

Out of scope:

* 
{panel}

{panel:bgColor=#deebff}
*ACCEPTANCE CRITERIA*

+*Scenario 1*+

*Given…*

*When…*

*Then…*
{panel}

{panel:bgColor=#fffae6}
*TECH CONSIDERATIONS*

* 
{panel}

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13261_*:*_1_*:*_0_*|*_13259_*:*_1_*:*_349825096,,,,,,Done,07/May/24 11:32 AM
Activation of the process of generating and sending the email,ARS-13,71843,Subtask,To Do,ARS,AI Readiness survey,software,Inês Abreu,6177c07cf6da6a006af93d7b,,Medium,,PAOLO BRUNASTI,6347d09a5efe6ce125d88f6f,PAOLO BRUNASTI,6347d09a5efe6ce125d88f6f,PAOLO BRUNASTI,6347d09a5efe6ce125d88f6f,03/May/24 8:45 AM,06/May/24 9:05 AM,03/May/24 9:15 AM,,,0,,,PAOLO BRUNASTI,,6347d09a5efe6ce125d88f6f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2|i044lo:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71834,Email with Results as a pdf,To Do,03/May/24 8:45 AM
Send email to customer with the PDF as attachment,ARS-12,71842,Subtask,To Do,ARS,AI Readiness survey,software,Inês Abreu,6177c07cf6da6a006af93d7b,,Medium,,PAOLO BRUNASTI,6347d09a5efe6ce125d88f6f,PAOLO BRUNASTI,6347d09a5efe6ce125d88f6f,PAOLO BRUNASTI,6347d09a5efe6ce125d88f6f,03/May/24 8:45 AM,06/May/24 9:55 AM,06/May/24 9:55 AM,,,0,Integrate with HubSpot,,PAOLO BRUNASTI,,6347d09a5efe6ce125d88f6f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2|i044lg:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71834,Email with Results as a pdf,To Do,03/May/24 8:45 AM
Generate the PDF with the report for a single survey response,ARS-11,71841,Subtask,To Do,ARS,AI Readiness survey,software,Inês Abreu,6177c07cf6da6a006af93d7b,,Medium,,PAOLO BRUNASTI,6347d09a5efe6ce125d88f6f,PAOLO BRUNASTI,6347d09a5efe6ce125d88f6f,PAOLO BRUNASTI,6347d09a5efe6ce125d88f6f,03/May/24 8:45 AM,06/May/24 9:05 AM,03/May/24 8:46 AM,,,0,,,PAOLO BRUNASTI,,6347d09a5efe6ce125d88f6f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2|i044l8:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71834,Email with Results as a pdf,To Do,03/May/24 8:45 AM
